Designator,Mid X,Mid Y,Rotation,Layer
D1,89.379001,-51.528001,0.0,top
J1,84.573001,-59.123001,0.0,bottom
J2,68.063001,-56.075001,0.0,bottom
J3,68.063001,-52.519001,0.0,bottom
J4,68.063001,-48.963001,0.0,bottom
J5,68.063001,-59.631001,0.0,bottom
J6,84.573001,-62.679001,0.0,bottom
R1,84.548001,-52.798001,90.0,bottom
